STR, orig: CANADA, Hashed: 3, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 696254471, Hashed: 19787, result: 19787, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 796917761, Hashed: 32125, result: 32125, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 633339907, Hashed: 44845, result: 44845, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 838860804, Hashed: 102804, result: 37268, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 629145607, Hashed: 11563, result: 11563, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 549453826, Hashed: 34564, result: 34564, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 54525962, Hashed: 39440, result: 39440, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 159383556, Hashed: 85064, result: 19528, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 541065220, Hashed: 99078, result: 33542, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 696254465, Hashed: 19789, result: 19789, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 662700038, Hashed: 15674, result: 15674, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 675282950, Hashed: 115524, result: 49988, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 645922822, Hashed: 13618, result: 13618, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 515899394, Hashed: 95988, result: 30452, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 322961415, Hashed: 6813, result: 6813, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 201326601, Hashed: 24681, result: 24681, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 788529161, Hashed: 96625, result: 31089, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 444596227, Hashed: 120023, result: 54487, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 331350023, Hashed: 73369, result: 7833, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 578813961, Hashed: 5405, result: 5405, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 67108867, Hashed: 8227, result: 8227, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 394264583, Hashed: 113851, result: 48315, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 515899394, Hashed: 95988, result: 30452, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 180355076, Hashed: 120402, result: 54866, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 633339907, Hashed: 44845, result: 44845, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 188743684, Hashed: 55902, result: 55902, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 520093705, Hashed: 63729, result: 63729, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 25165827, Hashed: 68623, result: 3087, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 545259529, Hashed: 1293, result: 1293, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 209715209, Hashed: 91245, result: 25709, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 130023431, Hashed: 114233, result: 48697, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 134217736, Hashed: 16456, result: 16456, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 612368387, Hashed: 9511, result: 9511, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 662700038, Hashed: 15674, result: 15674, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 20971522, Hashed: 35336, result: 35336, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 780140551, Hashed: 30067, result: 30067, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 809500677, Hashed: 66439, result: 903, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 130023426, Hashed: 114236, result: 48700, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 142606346, Hashed: 83022, result: 17486, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 180355074, Hashed: 120404, result: 54868, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 297795586, Hashed: 69260, result: 3724, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 612368391, Hashed: 9507, result: 9507, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 163577866, Hashed: 118340, result: 52804, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 452984833, Hashed: 55513, result: 55513, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 570425351, Hashed: 69911, result: 4375, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 343932931, Hashed: 107687, result: 42151, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 503316484, Hashed: 61684, result: 61684, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 281018374, Hashed: 67200, result: 1664, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 398458888, Hashed: 81590, result: 16054, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 482344969, Hashed: 91887, result: 26351, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 708837380, Hashed: 119638, result: 54102, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 624951304, Hashed: 109346, result: 43810, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 805306373, Hashed: 98693, result: 33157, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 457179138, Hashed: 23256, result: 23256, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 679477251, Hashed: 17735, result: 17735, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 138412041, Hashed: 49739, result: 49739, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 335544329, Hashed: 41129, result: 41129, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 226492425, Hashed: 93285, result: 27749, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 255852550, Hashed: 64124, result: 64124, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 381681668, Hashed: 79538, result: 14002, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 272629766, Hashed: 644, result: 644, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 687865857, Hashed: 84297, result: 18761, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 549453826, Hashed: 34564, result: 34564, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 603979779, Hashed: 74019, result: 8483, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 281018372, Hashed: 67202, result: 1666, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 796917761, Hashed: 32125, result: 32125, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 436207621, Hashed: 53461, result: 53461, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 587202561, Hashed: 71961, result: 6425, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 671088641, Hashed: 82241, result: 16705, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 826277898, Hashed: 68480, result: 2944, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 415236099, Hashed: 83653, result: 18117, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 390070279, Hashed: 15037, result: 15037, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 419430403, Hashed: 51403, result: 51403, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 654311432, Hashed: 80176, result: 14640, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 536870915, Hashed: 65795, result: 259, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 511705095, Hashed: 128243, result: 62707, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 788529161, Hashed: 96625, result: 31089, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 645922825, Hashed: 13629, result: 13629, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 507510786, Hashed: 29424, result: 29424, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 79691779, Hashed: 108069, result: 42533, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 272629770, Hashed: 648, result: 648, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 92274689, Hashed: 76845, result: 11309, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 721420298, Hashed: 88402, result: 22866, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 364904456, Hashed: 77478, result: 11942, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 566231041, Hashed: 36623, result: 36623, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 100663299, Hashed: 12339, result: 12339, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 423624706, Hashed: 19144, result: 19144, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 109051905, Hashed: 78901, result: 13365, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 578813961, Hashed: 5405, result: 5405, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 704643075, Hashed: 86355, result: 20819, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 679477257, Hashed: 17741, result: 17741, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 197132298, Hashed: 122452, result: 56916, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 511705093, Hashed: 128241, result: 62705, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 150994951, Hashed: 18511, result: 18511, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 809500678, Hashed: 66436, result: 900, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 549453826, Hashed: 34564, result: 34564, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 457179146, Hashed: 23248, result: 23248, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 46137352, Hashed: 103966, result: 38430, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 683671556, Hashed: 51010, result: 51010, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 650117123, Hashed: 46901, result: 46901, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 243269638, Hashed: 95346, result: 29810, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 587202561, Hashed: 71961, result: 6425, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 788529161, Hashed: 96625, result: 31089, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 322961415, Hashed: 6813, result: 6813, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 264241160, Hashed: 130678, result: 65142, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 184549377, Hashed: 22617, result: 22617, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 599785476, Hashed: 40730, result: 40730, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 50331651, Hashed: 6171, result: 6171, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 251658241, Hashed: 30841, result: 30841, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 4194312, Hashed: 33290, result: 33290, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 25165825, Hashed: 68621, result: 3085, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 620756997, Hashed: 76077, result: 10541, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 515899396, Hashed: 95986, result: 30450, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 696254465, Hashed: 19789, result: 19789, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 520093705, Hashed: 63729, result: 63729, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 348127236, Hashed: 75426, result: 9890, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 788529161, Hashed: 96625, result: 31089, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 8388617, Hashed: 66573, result: 1037, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 662700035, Hashed: 15679, result: 15679, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 16777217, Hashed: 2057, result: 2057, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 146800646, Hashed: 116288, result: 50752, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 671088648, Hashed: 82248, result: 16712, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 33554437, Hashed: 4117, result: 4117, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 331350024, Hashed: 73366, result: 7830, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 243269641, Hashed: 95357, result: 29821, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 50331650, Hashed: 6170, result: 6170, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 419430404, Hashed: 51404, result: 51404, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 415236099, Hashed: 83653, result: 18117, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 612368393, Hashed: 9517, result: 9517, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 285212677, Hashed: 34957, result: 34957, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 117440519, Hashed: 14399, result: 14399, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 599785482, Hashed: 40724, result: 40724, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 482344966, Hashed: 91872, result: 26336, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 377487361, Hashed: 111797, result: 46261, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 209715209, Hashed: 91245, result: 25709, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 532676616, Hashed: 98038, result: 32502, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 796917761, Hashed: 32125, result: 32125, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 62914569, Hashed: 106007, result: 40471, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 247463940, Hashed: 128626, result: 63090, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 8388615, Hashed: 66563, result: 1027, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 553648131, Hashed: 67851, result: 2315, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 369098761, Hashed: 45241, result: 45241, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 25165825, Hashed: 68621, result: 3085, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 666894337, Hashed: 48959, result: 48959, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 293601285, Hashed: 101513, result: 35977, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 427819011, Hashed: 117967, result: 52431, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 4194308, Hashed: 33286, result: 33286, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 796917761, Hashed: 32125, result: 32125, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 721420289, Hashed: 88409, result: 22873, Mask1: 65535, Mask2: 131071, nbucket: 65536
LONG, orig: 20971526, Hashed: 12, result: 12, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971530, Hashed: 0, result: 0, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971522, Hashed: 8, result: 8, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971528, Hashed: 2, result: 2, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971522, Hashed: 8, result: 8, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 541065224, Hashed: 266, result: 10, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179146, Hashed: 208, result: 208, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093701, Hashed: 253, result: 253, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 159383556, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 360710151, Hashed: 171, result: 171, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 486539274, Hashed: 226, result: 226, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 729808901, Hashed: 345, result: 89, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 486539274, Hashed: 226, result: 226, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 440401930, Hashed: 216, result: 216, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 578813956, Hashed: 272, result: 16, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 159383561, Hashed: 69, result: 69, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 390070278, Hashed: 188, result: 188, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 79691779, Hashed: 37, result: 37, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629762, Hashed: 128, result: 128, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277898, Hashed: 384, result: 128, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 754974728, Hashed: 352, result: 96, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 192937993, Hashed: 85, result: 85, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 159383561, Hashed: 69, result: 69, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 234881032, Hashed: 120, result: 120, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093703, Hashed: 255, result: 255, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 570425351, Hashed: 279, result: 23, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 171966466, Hashed: 80, result: 80, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 461373447, Hashed: 219, result: 219, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 188743686, Hashed: 92, result: 92, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 704643081, Hashed: 345, result: 89, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093701, Hashed: 253, result: 253, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 566231041, Hashed: 271, result: 15, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179138, Hashed: 216, result: 216, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 704643079, Hashed: 343, result: 87, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 188743688, Hashed: 82, result: 82, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 432013322, Hashed: 196, result: 196, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 356515846, Hashed: 172, result: 172, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264584, Hashed: 180, result: 180, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 360710151, Hashed: 171, result: 171, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 360710151, Hashed: 171, result: 171, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 633339906, Hashed: 300, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179138, Hashed: 216, result: 216, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 700448772, Hashed: 330, result: 74, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264583, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 213909507, Hashed: 101, result: 101, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 352321541, Hashed: 173, result: 173, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 541065226, Hashed: 264, result: 8, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350026, Hashed: 148, result: 148, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 742391814, Hashed: 356, result: 100, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 654311425, Hashed: 313, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 444596233, Hashed: 221, result: 221, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 780140551, Hashed: 371, result: 115, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 817889287, Hashed: 385, result: 129, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554437, Hashed: 21, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 41943043, Hashed: 23, result: 23, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 666894346, Hashed: 308, result: 52, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 352321541, Hashed: 173, result: 173, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 834666497, Hashed: 399, result: 143, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075336, Hashed: 122, result: 122, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 373293066, Hashed: 184, result: 184, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 545259529, Hashed: 269, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 448790532, Hashed: 210, result: 210, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277889, Hashed: 395, result: 139, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 679477251, Hashed: 327, result: 71, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 557842441, Hashed: 259, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 150994946, Hashed: 74, result: 74, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 616562692, Hashed: 290, result: 34, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 100663305, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 356515846, Hashed: 172, result: 172, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 599785474, Hashed: 284, result: 28, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 25165825, Hashed: 13, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 541065220, Hashed: 262, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 8388613, Hashed: 1, result: 1, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093705, Hashed: 241, result: 241, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 515899398, Hashed: 240, result: 240, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 578813961, Hashed: 285, result: 29, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 255852552, Hashed: 114, result: 114, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 830472202, Hashed: 390, result: 134, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 385875974, Hashed: 190, result: 190, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 687865865, Hashed: 321, result: 65, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 402653192, Hashed: 200, result: 200, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 599785476, Hashed: 282, result: 26, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 780140551, Hashed: 371, result: 115, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 268435461, Hashed: 133, result: 133, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 503316487, Hashed: 247, result: 247, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 620757001, Hashed: 289, result: 33, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 566231041, Hashed: 271, result: 15, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 327155719, Hashed: 155, result: 155, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 490733572, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 432013316, Hashed: 202, result: 202, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 478150657, Hashed: 229, result: 229, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 406847489, Hashed: 195, result: 195, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 192937991, Hashed: 91, result: 91, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984835, Hashed: 219, result: 219, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 499122179, Hashed: 237, result: 237, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 234881025, Hashed: 113, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 524288008, Hashed: 242, result: 242, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 167772161, Hashed: 81, result: 81, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 293601287, Hashed: 139, result: 139, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 188743682, Hashed: 88, result: 88, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 553648131, Hashed: 267, result: 11, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277896, Hashed: 386, result: 130, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075337, Hashed: 123, result: 123, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 390070279, Hashed: 189, result: 189, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 641728520, Hashed: 314, result: 58, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 276824069, Hashed: 129, result: 129, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 226492421, Hashed: 105, result: 105, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088648, Hashed: 328, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 117440521, Hashed: 49, result: 49, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179142, Hashed: 220, result: 220, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 532676616, Hashed: 246, result: 246, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 415236098, Hashed: 196, result: 196, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 377487361, Hashed: 181, result: 181, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 725614596, Hashed: 350, result: 94, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 599785474, Hashed: 284, result: 28, Mask1: 255, Mask2: 511, nbucket: 256
